publish_date,source,url,title,summary,summary_sentiment_score
2023-11-13 16:36:00,MarketWatch,https://www.marketwatch.com/data-news/intel-corp-stock-falls-monday-underperforms-market-278f3ca8-66423f3d9cb3?gaa_at=eafs&gaa_n=AWEtsqd7oBaE4yAhAIxMjN09Q7g5K33fVEgvvJJLpsDEqgn3XLfJUqkrx9MV&gaa_ts=699a11e2&gaa_sig=1JLaVP8wQhmSP6GzqDz5xL_zy9KU1Jxw7eAyUQXCpfQRnoC43vR2uLelQ7UMVQs_YM00L0Jn0sXZ5kKAVke9BQ%3D%3D,"Intel Corp. stock falls Monday, underperforms market","Intel Corp. (INTC) shares fell 1.62% to $38.23 on Monday, underperforming a mixed market session where the Dow Jones Industrial Average rose and the S&P 500 Index declined slightly. The stock closed $1.84 below its 52-week high established in September.",0.296
2023-07-17 16:39:00,MarketWatch,https://www.marketwatch.com/data-news/intel-corp-stock-rises-monday-outperforms-market-9cd3e366-21d45d71c3e1?gaa_at=eafs&gaa_n=AWEtsqda0Lm8Ku1pE_B2Y6-EYyCwVp60ZSiI98N3sOvh3uYpUErQaXrB-E14&gaa_ts=699a4022&gaa_sig=1WEJcXDrusLrUh2uJqs9R96_l7LogY9xhcesocqIrLjgpCj9tmsPeGdFkv-cijlubyAKherFKKlluMaP994FZg%3D%3D,"Intel Corp. stock rises Monday, outperforms market","Intel Corp. (INTC) stock rose 3.68% on Monday, closing at $34.37. This performance outpaced the broader market, as the S&P 500 Index increased by 0.39% and the Dow Jones Industrial Average gained 0.22%. The rise marked the end of a two-day losing streak for Intel.",0.2732
2023-06-28 20:35:00,Reuters,https://www.reuters.com/technology/chipmaker-micron-forecasts-revenue-above-estimates-ai-boom-fuels-demand-2023-06-28/,"Chipmaker Micron beats on demand from booming AI, easing glut","Micron Technology exceeded third-quarter revenue estimates driven by high demand for its memory chips in the rapidly expanding artificial intelligence sector and an easing supply glut in traditional markets. The company's shares rose over 2% after reporting stronger-than-expected earnings and anticipating improved pricing trends. Despite ongoing U.S.-China tech tensions impacting its presence in the Chinese market, Micron expressed confidence in the memory industry's recovery.",0.8591
2023-01-31 19:15:00,CNBC,https://www.cnbc.com/2023/01/31/why-amd-is-faring-much-better-than-intel-in-the-same-tough-economy.html,Why AMD is faring much better than Intel in the same tough economy,"AMD is showing a much brighter short-term outlook compared to Intel, despite both operating in a difficult chip market. While Intel faces widespread declines, AMD's data center business is experiencing growth, aided by new chip introductions and its acquisition of Xilinx. Both companies are affected by a slumping PC market, but AMD expects to gain market share in that segment and grow its data center revenue at Intel's expense this year.",0.8381
2023-01-26 20:52:00,MarketWatch,https://www.marketwatch.com/story/intel-just-had-its-worst-year-since-the-dot-com-bust-and-it-wont-get-better-anytime-soon-11674784330?gaa_at=eafs&gaa_n=AWEtsqf8d5xB50Q0qOXWMyAQ7wMsMPOjgVjq4R-XvaF1QZYV4a0x6uANU-OJ&gaa_ts=699a88c5&gaa_sig=AQmozfXRd2R7tOfVAkSNnuJp-B2TMTZHoYqJUCMy32poa7-37ht8Qk5e_Qp6-5i1zdWBy07Ki2leOwho2gADhg%3D%3D,"Intel just had its worst year since the dot-com bust","Intel faced its worst financial year since 2001, with annual earnings declining over 60% and revenue dropping more than 20% in 2022. This downturn is attributed to a slump in both PC sales and data centers, with executives forecasting further declines. The company is also losing market share to AMD, indicating a challenging period ahead.",-0.5994
2023-01-23 10:25:00,Reuters,https://www.reuters.com/technology/intel-chairman-omar-ishrak-steps-down-2023-01-23/,Intel Chairman Omar Ishrak steps down,"Intel announced that Chairman Omar Ishrak has stepped down and Frank Yeary has been appointed as his replacement. Ishrak, who became chairman in 2020 and was instrumental in bringing CEO Pat Gelsinger back to the company, will continue to serve as an independent director on Intel's board. Yeary, a long-time Intel director, also serves on the boards of PayPal Holdings and Intel's Mobileye.",0.0
2022-01-21 15:29:07,AP News,https://apnews.com/article/technology-business-lifestyle-games-video-games-cb3e3a36f48416a25b5d00baa405f91a,Intel to build $20B Ohio chip facility amid global shortage,"Intel announced its plan to invest $20 billion in building a new chip manufacturing facility in Ohio to help address the global chip shortage and boost domestic production. The project, involving two factories, is expected to create thousands of jobs and establish a new technology hub. This significant investment is also intended to support U.S. national security by increasing the domestic supply of crucial microprocessors.",0.886
2021-11-28 17:38:29,Barron's,https://www.barrons.com/articles/al-gore-intel-stock-alibaba-51637777827?gaa_at=eafs&gaa_n=AWEtsqd55oDNRoI2CpdqjpXmytxqcWm5DXEss9GXXG-argN8aWvJ99ByXmDW&gaa_ts=699b4297&gaa_sig=8WLPv0DhT8FzNNXctkeVkIfaMoDs0LLVYCl88NVloqV7DxPobCO7hTIek4tl0kKEo26zByY6mlKurKLRDGdsNA%3D%3D,Al Gore’s Firm Bought Intel and Alibaba Stock. It Sold Texas Instruments.,"Al Gore's firm, Generation Investment Management, significantly adjusted its U.S.-traded investments in the third quarter. The firm doubled its stake in Intel and increased its holdings in Alibaba, while simultaneously reducing its position in Texas Instruments by half.",0.2732
2021-11-06 17:15:26,CNBC,https://www.cnbc.com/2021/11/06/how-intel-plans-to-catch-up-to-samsung-and-tsmc-with-44-billion-of-new-global-chip-fabs.html,How Intel plans to catch Samsung and TSMC and regain its dominance in the chip market,"Intel CEO Pat Gelsinger has outlined an ambitious plan to regain dominance in the chip market by 2025, aiming to surpass competitors Samsung and TSMC. The strategy involves significant investment in new fabrication plants globally, totaling over $44 billion, and opening Intel's fabs to other companies through Intel Foundry Services. This move addresses past production missteps and aims to leverage government subsidies like the CHIPS Act to boost U.S. chip manufacturing.",0.872
2021-03-24 08:43:00,Reuters,https://www.reuters.com/world/asia-pacific/intel-doubles-down-chip-manufacturing-plans-20-billion-new-arizona-sites-2021-03-23/,Intel to spend $20 billion on U.S. chip plants as CEO challenges Asia dominance,"Intel announced plans to invest $20 billion in two new chip manufacturing plants in Arizona, aiming to expand its advanced chip production and open its factories to outside customers. This move by CEO Pat Gelsinger directly challenges the dominance of TSMC and Samsung in the advanced chip market and seeks to shift the technological balance of power back to the U.S. and Europe. The company expects $72 billion in revenue and adjusted earnings per share of $4.55 for 2021, and the new strategy is intended to restore Intel's reputation and create 3,000 permanent jobs.",0.8979
